shop_name,biko,address,homepage_address,google_map_url
里伊,土日限定のお弁当販売があります,〒020-0874 岩手県盛岡市南大通１丁目１０−１７,http://izakayasai.com/,https://maps.google.com/?cid=2286334411144008678
いなだ珈琲舎,コーヒー豆、スイーツ,〒020-0874 岩手県盛岡市南大通１丁目１２−１７,http://inadacoffee.com/,https://maps.google.com/?cid=11952544014516106663
ワイン酒場 こてぃ,￥３００、￥４００、￥５００のメニューやカレー等があります。オードブルなどは、3日前までの予約で。,〒020-0874 岩手県盛岡市南大通１丁目１１−１２,https://www.instagram.com/winesakaba.qouti/,https://maps.google.com/?cid=4424433878456452246
BLANC -ブラン- BISTRO FRENCH,11時から19時までの販売。,〒020-0023 岩手県盛岡市内丸１７−３８ 杜陵ビル １階,http://www.instagram.com/bistrofrench_blanc/,https://maps.google.com/?cid=9192621601415403681
遠野食肉センター 盛岡木伏店,4月中旬よりラムソーセージのホットドック、ラムつくねのホットドック。,〒020-0034 岩手県盛岡市盛岡駅前通１１−１１ 木伏緑地公園内,http://tonoramu.jp/,https://maps.google.com/?cid=3292721926131896004
炭火やきとり 備長屋 盛岡,焼き鳥,〒020-0125 岩手県盛岡市上堂３丁目２−２６,https://www.hotpepper.jp/strJ000274164/,https://maps.google.com/?cid=10346925771439367634
Nagasawa COFFEE,,〒020-0066 岩手県盛岡市上田１丁目１１−２３,http://www.nagasawa-coffee.net/,https://maps.google.com/?cid=17758908745920810715
ごはん家あっちゃん,,〒020-0066 岩手県盛岡市上田１丁目１１−２８,,https://maps.google.com/?cid=7171709589807488245
ふじやからあげ店 盛岡店,弁当 小530円 並600円 大730円 (税別)予約：不要(ただし、電話予約があれば時間に合わせて作るとのこと 盛り合わせや大量の弁当などは要予約)営業時間：11時から20時(完売次第閉店),〒020-0066 岩手県盛岡市上田２丁目６−１,http://fujiyakaraage.com/,https://maps.google.com/?cid=10750199819257808452
にわ・とりのすけ 盛岡大通本店,019-652-6667焼鳥、串カツ、唐揚げの持ち帰りが出来ます,〒020-0022 岩手県盛岡市大通１丁目９−２３,http://www.torinosuke.gr.jp/morioka.html,https://maps.google.com/?cid=17712141742621044851
三寿司菜園総本店,出前部あり,〒020-0024 岩手県盛岡市菜園２丁目５−３,http://www.sanzusi.jp/,https://maps.google.com/?cid=8604935666509538921
Mi Cafeto盛岡店,チーズケーキ テイクアウト 可能です,〒020-0045 岩手県盛岡市盛岡駅西通２丁目１９−２７,http://www.mi-cafeto.com/,https://maps.google.com/?cid=12969296752805408547
菜園マイクロブルワリー with Kitchen,"菜園マイクロブルワリー　テイクアウトメニュー毎日フードメニュー更新、例）☆要前日までのご予約菜園マイクロベントー（オードブルセット）　\1,200（税込）牛タンラグーのスパイスカレーライス　 \900 (税込)---------------------------------------------☆当時OKピザのテイクアウト白龍のじゃじゃ味噌ピッツァ各\790（税込）クアトロフォルマッジオ　\890（税込）事前にお電話にてご予約いただければスムーズです。一部当日注文OK！営業時間：17：00～23：00お渡し可能※デリバリー不可。店頭お渡しのみ支払方法：キャッシュ、各種クレジット、PayPay対応",〒020-0024 岩手県盛岡市菜園１丁目５−１０ グリムハウス 1F,http://saien-microbrewery.com/,https://maps.google.com/?cid=7676868713787755337
ビアベースベアレン盛岡駅前,"●○ビアベースベアレン　テイクアウトメニュー●○毎日フードメニュー更新、例）トンカツバーガー シュバルツソース　\750（税込）真鯛を使ったフィッシュ&チップス　 \700 (税込)---------------------------------------------ピザのテイクアウトモッツァレラとバジル　マルゲリータエビときのこのジュノベーゼピザ燻製ベーコンとコーンのトマトピザ各\1,380（税込）クアトロフォルマッジオ　\1,580（税込）予約なしでもご用意できますが、お時間いただく場合あり。事前にお電話にてご予約いただければスムーズです。当日注文OK！ご予約の際は【ビアベースベアレン盛岡駅前　019-601-7110 】まで！営業時間：17：00～23：00お渡し可能※デリバリー不可。店頭お渡しのみ※支払方法：キャッシュ、各種クレジット、PayPay対応",〒020-0034 岩手県盛岡市盛岡駅前通８−１１ 盛岡駅前ビル 地下1階,https://www.baerenbier.co.jp/beer-base-baeren-moriokaekimae,https://maps.google.com/?cid=11599233897358136931
牛たん炭火焼 仁 盛岡分店,℡問い合わせ　0196015880,〒020-0871 岩手県盛岡市中ノ橋通１丁目１２−１０,http://gyutan-jin.com/,https://maps.google.com/?cid=8482804522566868532
エピストリー　シトロン,定食とお惣菜と焼き菓子のお店。・お弁当・お惣菜・焼き菓子テイクアウトOK。ご予約はお電話で019-613-8183営業時間: 11:00〜18:30（月休）,,,
かわ広,うなぎ,〒020-0874 岩手県盛岡市南大通２丁目２−１６,,https://maps.google.com/?cid=14348882114290861090
中華料理餃子の店 白乾児,,〒020-0023 岩手県盛岡市内丸４−８,,https://maps.google.com/?cid=14865691817347437113
蕎麦将軍,日替り丼ぶり弁当(500円)、とうめし弁当(500円)、蕎麦屋の出汁カレー弁当(700円)、生蕎麦とつゆ(500円),〒020-0872 岩手県盛岡市八幡町３−１７,,https://maps.google.com/?cid=7355251284831842160
坂本工房 盛岡店,肉巻きドック、おやき、からあげ、タピオカドリンク、ポテト、たこ焼き、チーズドック,〒028-4134 岩手県盛岡市下田陣場 玉山区下田陣場４２−１０７,,https://maps.google.com/?cid=9149917964525560940
タージインドカレー,,〒020-0816 岩手県盛岡市中野１丁目２５−２８,https://www.facebook.com/tajindiancurry,https://maps.google.com/?cid=11061197524994751884
中華料理・八仙閣,,〒020-0102 岩手県盛岡市上田４丁目２１−１,,https://maps.google.com/?cid=6621841363021224219
鴻運台湾料理,,〒020-0127 岩手県盛岡市前九年１丁目９−３９,,https://maps.google.com/?cid=14703061338789677572
NIRVANA 大通本店,,〒020-0022 岩手県盛岡市大通２丁目７−２２ 小原ビル 2Ｆ,http://nirvanafoods.org/,https://maps.google.com/?cid=18331846568892020500
カフェ・ピッツェリア ヴィラ玉山,,〒028-4134 岩手県盛岡市下田船綱４４−１６,http://villa123.jp/,https://maps.google.com/?cid=10937340188419990604
源喜屋盛岡店,テイクアウトメニューをお探しの皆さんにお知らせしたくご連絡させていただきました。白金豚をはじめ、県産食材にこだわり皆様に『食』のサポートができるよう、頑張っております。詳しいメニューは当店ホームページに載っています。宜しくお願い致します。,〒020-0022 岩手県盛岡市大通３丁目４−１,https://morioka.genkiya.co.jp/,https://maps.google.com/?cid=9396614428303895001
洋風酒場 コムソワ,,〒020-0022 岩手県盛岡市大通１丁目４−５ Ｂ１Ｆ,,https://maps.google.com/?cid=11341521029174834725
盛岡洋食りんご屋,,〒020-0024 岩手県盛岡市菜園１丁目１１−６ マルノビルB1F,https://yousyoku-ringoya.owst.jp/,https://maps.google.com/?cid=7778282136006584835
クロスヒート,ピザ・オムライス・パスタ・お店メニュー全般,〒020-0022 岩手県盛岡市大通２丁目５−１０ ＪＪ ビル ２Ｆ,https://cpstyle.jp/morioka/shops/20580,https://maps.google.com/?cid=6907028309239165074
じゃじゃめん家 羽琉,混ぜるだけですぐに食べられるじゃじゃ麺セットがテイクアウトできます。,〒020-0066 岩手県盛岡市上田４丁目４−４,http://zyazya.277dav.com/,https://maps.google.com/?cid=6683668894870473739
ステーキ＆グリル MARU3,ステーキ専門店。ローストビーフ丼、ステーキ弁当（各種）、牛カツ弁当、バンバーク弁当、サラダ全集類、ビーフシチュー、牛タンシチュー、フライドポテトなど、テイクアウトOKご予約　019-656-8003営業時間: 11:00～14:00、17:30～23:00（日曜休）,〒020-0878 岩手県盛岡市肴町１０−１０,https://www.maru3-morioka.com/,https://maps.google.com/?cid=3364227273364945907
Cafe Pont Chat,https://instagram.com/pont_chat1997?igshid=1uh95o8qr2r9s,,,
駅前炭串屋とりぼん 盛岡駅前店,担当者は小森さんです。,〒020-0034 岩手県盛岡市盛岡駅前通８−１４,https://akr0751585090.owst.jp/,https://maps.google.com/?cid=11074494462752566936
イタリアン酒場サルーテ,2～3日前までの要予約でテイクアウト弁当🍱税込980円(即席生みそ汁付き)～その他ご予算に応じます。10個前後からのご注文となります。,〒020-0022 岩手県盛岡市大通１丁目１１−１８,http://salute2009.web.fc2.com/,https://maps.google.com/?cid=4704939422806005319
じゃじゃ麺と酒の肴 㐂作,,〒020-0878 岩手県盛岡市肴町６−９,,https://maps.google.com/?cid=10449419467396972770
吉浜食堂,紫波豚スパイスカレー,,,
めんくい屋,皿うどん、餃子、炒飯など,〒020-0023 岩手県盛岡市内丸６−４,,https://maps.google.com/?cid=7054468587523234580
ハンバーグレストラン ベル大通店,"150g ¥538（税込¥581）200g ¥688（税込¥743）300g ¥938（税込¥1,013）等",〒020-0022 岩手県盛岡市大通１丁目４−７,https://www.bikkuri-donkey.com/shop/iwate/101/,https://maps.google.com/?cid=7500159904869087651
513(go-ichi-san),汁なしラーメン500円おつまみセット300円,〒020-0015 岩手県盛岡市本町通１丁目１７−１,https://twitter.com/513goichisan,https://maps.google.com/?cid=2926090718362286147
ぴょんぴょん舎 稲荷町本店,スペシャルピビンパ彩、プルコギとキムチのキンパ、サムゲタン等,〒020-0142 岩手県盛岡市稲荷町１２−５,https://pyonpyonsyahonten.gorp.jp/,https://maps.google.com/?cid=10831689556678048175
九州酒場 ◯九 (マルキュウ),"名物！博多もつ鍋（あごだししょうゆ味）1,280円（税別）名物！博多もつ鍋（辛みそ味）1,280円（税別）宮崎の味「チキン南蛮」680円（税別）など",〒020-0024 岩手県盛岡市菜園１丁目４−１,https://www.facebook.com/%E4%B9%9D%E5%B7%9E%E9%85%92%E5%A0%B4-%E3%83%9E%E3%83%AB%E3%82%AD%E3%83%A5%E3%82%A6-1379009322373516/,https://maps.google.com/?cid=14685698687386434626
盛岡じゃじゃ麺ちーたん,"じゃじゃ麺野菜あり1食分680円、じゃじゃ麺野菜なし2食分1,000円など",〒020-0053 岩手県盛岡市上太田痩野７１−１,http://interworks-987.com/sp1/index.html,https://maps.google.com/?cid=4279286168076407744
ましまし04,お刺身盛り890円など,〒020-0033 岩手県盛岡市盛岡駅前北通５−５ トーアビル,,https://maps.google.com/?cid=2009126993488755687
ちゃんこ太五郎,"家鍋１人前1,080円みそ味としお味",〒020-0021 岩手県盛岡市中央通３丁目１１−３,http://chanko-daigoro.jp/,https://maps.google.com/?cid=12039053853181487917
ピッツェリア・ジャルディーノ,,〒020-0024 岩手県盛岡市菜園２丁目６−６ 三栄ビル 1F,https://akr0263670712.owst.jp/,https://maps.google.com/?cid=2759844876878402437
に干し屋 SINCHAN,◎しんちゃん醤油　¥600(藤勇醤油の淡麗)◎ガチニボ　¥750(濃厚ニボマニア向け)◎ホロホロ鳥と佐々長生醤油のらあめん　¥700(鳥と水と醤油の無化調)※テイクアウトは1人前から可能担当　岡村　08055614412,〒020-0022 岩手県盛岡市大通２丁目４−２２,,https://maps.google.com/?cid=17894089135738727561
il compleanno,サンドイッチ、イタリアン総菜など,〒020-0023 岩手県盛岡市内丸１６−１６ 大手先ビル,,https://maps.google.com/?cid=17851783412683030743
わかんたんか,,〒020-0874 岩手県盛岡市南大通１丁目９−２ メゾンデプレ 2F,https://cpstyle.jp/morioka/shops/93034,https://maps.google.com/?cid=14899495636591041891
シャトン,,〒020-0023 岩手県盛岡市内丸１６−１６,http://www.chatons.jp/,https://maps.google.com/?cid=7464506909079729106
じゃじゃめん家羽琉 シネマ横丁店,,〒020-0021 岩手県盛岡市中央通１丁目１１,,https://maps.google.com/?cid=3860084260148002071
プラッサッジョ,"テイクアウトボックス（前日までに予約）3,000円など",〒020-0861 岩手県盛岡市仙北２丁目１０−１９,http://ameblo.jp/pullassaggio-314/,https://maps.google.com/?cid=85210932922248817
カフェ＆デリカ ピエロ,,〒020-0871 岩手県盛岡市中ノ橋通１丁目５−２１,https://www.onlywonder.jp/%E3%82%AB%E3%83%95%E3%82%A7-%E3%83%87%E3%83%AA%E3%82%AB/,https://maps.google.com/?cid=16156641595366667568
喫茶GEN・KI,コーヒー カレー 黒豆コーヒー カレーおでんライス,,,
HaRaPeKo dining ぐりる,,〒020-0026 岩手県盛岡市開運橋通１−３４,https://www.instagram.com/instagrill.2014/,https://maps.google.com/?cid=9365884855617749612
インド料理 ラリグラス,インドカレー、ナン他インド料理,,,
Chinese晴菜,テイクアウトランチ￥700,〒020-0133 岩手県盛岡市青山３丁目２０−１６,,https://maps.google.com/?cid=11012037866505343095
遊食屋 FUJI,持ち帰り　ジャンボ焼鳥1200円(税込)ジャンボ焼鳥ハーフ650円(税込)焼鳥は塩味・タレ味どちらかお選びくださいませ。ジャンボ焼鳥弁当1000円(税込)納豆オムライス750(税込)ジャンボピザ30センチ2500円　シーフードピザ30センチ3800円　オードブル3000円(4〜５人前)　4000円(6〜8人前)5000円(6〜8人前ステーキも入ります)チキンバスケット12ピース1500円フィッシュ&チップス1350円その他各種お料理あります。予約は午後15:00より受付。営業時間は17:30より23:00各種カード支払い可　PayPay可お店まで取りに来ていただける方のみ(大通の飲食店には出前もしています。)予約していただけるとスムーズにお渡しできます。調理時間３０分〜５０分かかる時がございます。,〒020-0022 岩手県盛岡市大通２丁目４−１６,https://yu-syokuyafuji.owst.jp/,https://maps.google.com/?cid=14449597943397135110
Wine Restaurant TAKU（ワインレストランタク）,スパゲッティ、ラザニア、鶏ロースト　など詳細は face bookhttps://ja-jp.facebook.com/winerestauranttaku,〒020-0024 岩手県盛岡市菜園１丁目４−１ 菜園総合ビル ２F,http://kita1.info/taku,https://maps.google.com/?cid=6650268157008165539
ワインバー アッカトーネ,営業時間月、火、水曜日　(17:00～23:30)木、金、土曜日　(12:00～23:30)*営業時間は今後の状況により変更します。１本1000円からソムリエのチョイスしたワインを楽しめます。直売、配達します。あなたに合った一本をお探しします。かゆい所に手が届くワインショップWINE SHOP ACCATONEご連絡先ワインバーアッカトーネ019-624-3310／090-8461-7196(ソムリエ直通),〒020-0871 岩手県盛岡市中ノ橋通１丁目５−２ 2F,https://hitosara.com/0006131990/?cid=gm_hp,https://maps.google.com/?cid=527867538909069469
fu-dao,台湾屋台グルメがご自宅でも楽しめる。営業時間のみでの対応になりますが、予約も可能です。支払い方法は現時点では現金のみとなります。営業時間はfu-dauのfb、インスタグラムからの確認になります。事前にメッセージを頂けると待ち時間を短縮出来ます。,〒020-0066 岩手県盛岡市上田４丁目１９−１ エスポワール上田,,https://maps.google.com/?cid=16378703163365252138
一の○,,〒020-0015 岩手県盛岡市本町通２丁目１０−１１,,https://maps.google.com/?cid=15998622266947122467
煮干結社 鹿道山,提供メニュー　スパイスカレー550円津軽煮干し中華そば730円(近場の方に限り)営業時間　10:30〜16:00(L.O.15:30)17:30〜22:00(L.O.21:45)予約不可　お支払いは現金にて賜ります。,〒020-0146 岩手県盛岡市長橋町１５−１８,https://m.facebook.com/shikadouzan/,https://maps.google.com/?cid=18211554065440692313
オンリーワンダースタジアム,テイクアウト実施　paypay可,〒020-0021 岩手県盛岡市中ノ橋通１丁目５−２１,https://www.onlywonder.jp/,https://maps.google.com/?cid=14711627631197329283
イタリアンレストラン アランチャ,ワタリガニのアラビアータ&おススメピッツア（2700円）019-625-6305　11:30〜14:00、17:00〜22:30　日曜定休,〒020-0021 岩手県盛岡市中央通２丁目１ 26 1 2,http://arancia.owst.jp/,https://maps.google.com/?cid=12442586520066589505
寿し利,玉子入り穴子めし　(980円)☎019-651-4144営業時間 11:30～13:30/16:00～22:00日曜定休,〒020-0022 岩手県盛岡市大通１丁目７−１２,,https://maps.google.com/?cid=11758841317607377259
白龍 本店,お持ち帰り2点セット　(1200円)※野菜付き、他店舗でも販売中,〒020-0023 岩手県盛岡市内丸5−１５,http://www.pairon.iwate.jp/,https://maps.google.com/?cid=13062673537913180257
直利庵,かつ丼(1121円),〒020-0871 岩手県盛岡市中ノ橋通１丁目１２−１３,http://www.chokurian.com/,https://maps.google.com/?cid=10612770879980286112
一風亭,冷やし担々麺2食セット（1080円）,〒020-0114 岩手県盛岡市高松４丁目１−３６,http://www.ipputei.com/,https://maps.google.com/?cid=4490988437319018538
八栄堂,,〒020-0024 岩手県盛岡市菜園１丁目１２−６,https://morioka-bentou.com/,https://maps.google.com/?cid=6298568285867296369
TAWARA(たわら),ミックス弁当(500円),〒020-0022 岩手県盛岡市大通１丁目５−１８,https://akr9939479343.owst.jp/,https://maps.google.com/?cid=1332407574408094879
山留鮨緑が丘店,,〒020-0117 岩手県盛岡市緑が丘３丁目２０−１,http://www.yamatome.com/ginrin_gr/g_lunch.html,https://maps.google.com/?cid=16811703419082131907
OYSTER★STORY 牡蠣亭 オイスターストーリー カキテイ,"陸前高田「雪解け牡蠣」取扱店。牡蠣のお持ち帰り有り。ネット予約可。生牡蠣食べ比べ3種1400円～,6種2700円～（季節により変動）,飲み放題付きコース5000円～。",〒020-0022 岩手県盛岡市大通２丁目１−４,,https://maps.google.com/?cid=6046729021469475248
シェ・ムラ・ブル・リス,ビーフシチューやスープ等、テイクアウトメニューの詳細はFacebookやホームページ上で確認できます。テイクアウトメニュー以外にも、リクエストがあればお気軽にお申し付け下さいませ。前日までのご予約をお願い致します。月曜定休でございます。,〒020-0884 岩手県盛岡市神明町１０−１０,http://murahachi.co.jp/french/,https://maps.google.com/?cid=15937109649189319224
GIN蔵,日本酒をはじめ多種多様なお酒のテイクアウト（量り売り）あり。,〒020-0021 岩手県盛岡市中央通１丁目７−１３,https://ginzo-morioka.owst.jp/,https://maps.google.com/?cid=13716012663464588920
八兵衛,焼き鳥5本盛り合わせ （831円）など,〒020-0022 岩手県盛岡市大通１丁目１１−２０ 第3丸十ビル,https://hachibe.owst.jp/,https://maps.google.com/?cid=4055250804647720294
カジュアルイタリアン otto -オット-,うにのクリームソースパスタ　(1300円)など,〒020-0022 岩手県盛岡市大通２丁目８−３５,https://otto.owst.jp/,https://maps.google.com/?cid=18362727267866321656
カプチーノ詩季,ホットサンド(予約の要否等不明)盛岡駅前の喫茶店です(じょ居の隣),〒020-0034 岩手県盛岡市駅前下通１０−６,,https://maps.google.com/?cid=1519749252139493249
すし清,すし、天丼、お弁当、などテイクアウト、デリバリー可能です。テイクアウト、出前ご希望の方は、お電話にてご予約受付してます。テイクアウト、お車でご来店の方はお車にて、商品お渡しとお会計が可能です。ご希望の方はご予約時にお申し付け下さい。ご希望の方へ〜①受け取り時の混雑回避のため、当店到着後、到着とお車の車種をお電話にてご連絡下さい。②駐車場にてそのままお車で待機いただき、用意でき次第スタッフがお車までお持ちします。③お会計もその場で致します。※駐車場でのお支払いも可能ですが、お会計は現金、paypayのみです。クレジットカードでお支払いも可能ですがクレジットカードの場合に限り店内でのお会計になりますのでご了承下さい。。※折のご希望の方には、商品により別途、一つ50円いただく場合がございます。デリバリー、配達の場合デリバリーも配達可能な範囲で承っております※デリバリーのみ寿司桶、お弁当箱での配達も可能です。後日、玄関先へ置いて頂ければ回収に参ります。お気軽にお電話、ご相談下さいませ。^_^水曜日定休日11時〜21時まで営業,〒020-0866 岩手県盛岡市本宮２丁目２４−１,,https://maps.google.com/?cid=8121219647252740177
いろはにほへと 盛岡駅前店,,〒020-0034 岩手県盛岡市盛岡駅前通９−２,https://iroha-moriokaekimae.gorp.jp/,https://maps.google.com/?cid=7830267442844396338
美藤 /MIFUJI,季節の六角弁当　ご予約は2日前までにお願いします　受付営業時間9時〜19時 お支払方法　現金またはクレジットカード、キャッシュレス決済可　2名さまより配達無料,〒020-0066 岩手県盛岡市上田３丁目７−２６,http://mifuji-morioka.com/,https://maps.google.com/?cid=16088484958124839241
さと,・バラちらし　一人前　1000円・上ちらし　一人前　1500円この他店内メニューの焼物、揚物、巻物等もお持ち帰り可能です。前日までのご予約をお願いします。受付、引き渡し時間15:00〜21:00定休日　日曜日,〒020-0023 岩手県盛岡市内丸４−１０,,https://maps.google.com/?cid=9151956932332318539
大戸屋ごはん処 盛岡みたけ店,https://www.ootoya.com/menu/bento/お弁当メニュー,〒020-0122 岩手県盛岡市みたけ２丁目９−４０ アクロスプラザ盛岡,https://www.ootoya.com/,https://maps.google.com/?cid=4501369617102260282
三枚目助五郎,メニュー500円メニュー鮭&はらこ丼(数量限定)美味しいのり弁おかか唐揚げ丼鶏照り焼き丼まんぷく!天丼800円メニュー海鮮丼おつまみセット営業時間・定休日昼　11:30～13:30夜　15:00～18:00定休日　日曜日予約　電話予約可能支払い　クレジット可デリバリー　無し,〒020-0022 岩手県盛岡市大通２丁目２−１４,http://www.monkitch.com/sukegoro/,https://maps.google.com/?cid=5581087821406588740
ディエスオーチョダイニングキッチンプラスバー,"ランチもやっているメキシコ料理のお店。ワカモーレ、タコス、ボージョアラメヒカーナ（鶏肉と揚げジャガイモのトマトソース煮）など美味しいメキシコ料理を提供している。テイクアウトはAセットBセットが各2,000円、CセットDセットが各3,000円。セットメニュー以外でもご相談によりテイクアウト可能。",〒020-0034 岩手県盛岡市盛岡駅前通１５−２２,,https://maps.google.com/?cid=1815666590075012696
Boncourage（ボンクラージュ）,"美味しいイタリア料理とワインが人気のお店。ランチ1,000円～、コース料理4,000円～。●営業時間●【月】17:30〜23:00L.O.【火〜土】11:30～13:00L.O.17:30～23:00L.O.定休日：日曜　(日曜が祝日の場合は営業、月曜休み)【テイクアウト（容器代別途）】パテ ド カンパーニュ 900円フローマージュ ド テット　900円短角牛のコンビーフ　1,000円鶏レバーのムース　800円豚肉のリエット　800円鴨のコンフィ　1,900円砂肝のコンフィ　900円シャルキュトリーの盛り合わせ　1,800円etc...",〒020-0026 岩手県盛岡市開運橋通１−４１,http://boncourage-morioka.com/,https://maps.google.com/?cid=13825726304193326424
中華料理 正華 向中野店,チャーハン、中華丼、五目焼きそば、マーボー豆腐、等向中野店、みたけ店のみ一部地域に配達あり(2000円以上)大口の注文は事前予約必要,〒020-0851 岩手県盛岡市向中野５丁目３０−２,,https://maps.google.com/?cid=164670725049143828
中華料理 正華 本店,チャーハン、中華丼、五目焼きそば、マーボー豆腐、等向中野店、みたけ店のみ一部地域に配達あり(2000円以上)大口の注文は事前予約必要,〒020-0866 岩手県盛岡市本宮４丁目２８−５,,https://maps.google.com/?cid=10779518691813935171
中華料理 正華 みたけ店,チャーハン、中華丼、五目焼きそば、マーボー豆腐、等向中野店、みたけ店のみ一部地域に配達あり(2000円以上)大口の注文は事前予約必要,〒020-0122 岩手県盛岡市みたけ２丁目５−４０,,https://maps.google.com/?cid=11540441077980718424
いわて三陸水産組合,"受付 10:00～20:00お渡し 11:30～14:30,17:00～21:00電話 019-613-2244メニューはFacebookを参照のこと。https://www.facebook.com/154267664947313/posts/1104611653246238/",〒020-0839 岩手県盛岡市津志田南１丁目１−１−１５,http://www.monkitch.com/iwatesanriku/,https://maps.google.com/?cid=15648345608744275294
Brunch Morioka,,"2F, ６-14 神明町 盛岡市 岩手県 020-0884",http://www.brunchmorioka.com/,https://maps.google.com/?cid=18236189147549364285
敲太楼山荘（KOTAROSANSO）,名物！！上ノ橋ハッシュドビーフ　¥900（税込）テイクアウトは消費税還元しております。事前予約を頂ければお待たせさせずにご用意可能です。その他メニューは4/27現在開発中デリバリーサービス整備中流れる中津川・岩手山を窓から眺め、時間を忘れて、名物のハッシュドビーフをお楽しみくださいませ。当店の名物は、シェフが丹精込めて作ったハッシュドビーフ。窓から中津川と岩手山を望み、お召し上がりいただけます。,〒020-0887 岩手県盛岡市上ノ橋町１−２ 2F,https://kotarosanso.business.site/?utm_source=gmb&utm_medium=referral,https://maps.google.com/?cid=1823416025309677133
ろく屋どん八 イオンスーパーセンター盛岡渋民店,提供メニュー　海鮮丼各種、電話予約も可能、営業時間１０時～１９時、支払方法　現金、各種クレジット可、宅配は無し。,〒028-4132 岩手県盛岡市渋民鶴飼２０−１,http://www.donpachi.co.jp/shop.html#!shopid=15,https://maps.google.com/?cid=9995365311675925381
ワインとアテ くま牧場,提供メニューは、オードブルや単品料理など随時入れ替わってしまいますので可能であれば、Facebookページなどでご確認頂けますと助かりますm(_ _)m、支払い方法はなるべく現金でお願いしております。デリバリーは今のところは致しておりません。,〒020-0024 岩手県盛岡市菜園１丁目５−２５,,https://maps.google.com/?cid=2996697400274872040
串どころ・とっとこ,とり串(せせり、ねぎま、等)変わり串(牛さがり、ソーセージ、等)一品もの(山形のだし、鶏のからあげ、漬物盛り合わせ等)ご飯もの(とっとこ丼、とっとこ巻、冷たい肉そば、冷たい肉中華 ※肉そば、肉中華は スープ(約400ｍl)が入る容器をご持参ください),〒020-0866 岩手県盛岡市本宮６丁目７−６０,,https://maps.google.com/?cid=2376085180799067833
和かな,"■提供メニュー①いわて短角和牛づくし弁当（¥2,160税込）｛・ステーキ・ローストビーフ・ソーセージ・メンチカツ・牛丼・焼き野菜・香の物｝②いわて短角和牛ステーキ弁当（¥2,808円税込）・・・ステーキメインの弁当です・ステーキ・牛丼・焼き野菜・香の物③いわて短角和牛二段重（¥2,700税込）・・・お腹いっぱいお肉を食べたい方におすすめ｛・ステーキ・ローストビーフ・ソーセージ・ハンバーグ・牛丼・焼き野菜・香の物｝■ご注文方法前日の14時までにお店にご予約をお願い致します■ご提供方法お弁当のお引き渡しはお店で行っていますお引き渡しのお時間は　①11:30〜14:00 ②17:00〜19:00デリバリーについては10個以上で応相談（盛岡市内限定）■お支払い方法現金、Payday、クレジットカード5個以上のご注文で消費税の分をサービス致しますいわて短角和牛づくし弁当　¥2,160（税込）→ ¥2,000（税込）いわて短角牛ステーキ弁当　¥2,808（税込）→ ¥2,600（税込）いわて短角和牛二段重　　　¥2,700（税込）→ ¥2,500（税込）",〒020-0025 岩手県盛岡市大沢川原１丁目３−３３,https://www.wakanagroup.co.jp/honten/,https://maps.google.com/?cid=15960302031895496260
てぃあんだー,沖縄料理のテイクアウトあり。もずく天ぷら　600円ゴーヤチャンプルー　700円ラフテーチャーハン　850円ソーミンチャンプルー　650円おにポー　250円etc...【営業時間】11:00～20:00（L.O 19:30）【定休日】日曜（連休の場合は最終日）,〒020-0024 岩手県盛岡市菜園２丁目６−２７,https://retty.me/area/PRE03/ARE161/SUB16101/100000795649/,https://maps.google.com/?cid=6111985241164649537
すっぱい林檎の専門店。,アップルパイ（カット済み、個包装）4種 各420円（税込）等。,〒020-0066 岩手県盛岡市上田１丁目１１−２３,https://www.kmdr.jp/,https://maps.google.com/?cid=13443219074460631003
福田パン 長田町本店,,〒020-0062 岩手県盛岡市長田町１２−１１,,https://maps.google.com/?cid=12300138615910709930
福田パン みたけ店,,〒020-0122 岩手県盛岡市みたけ２丁目９−６０ アクロスプラザ内,,https://maps.google.com/?cid=18085330474097692986
アトリエ・ブール・ドゥ・ネージュ緑が丘店,,〒020-0117 岩手県盛岡市緑が丘４丁目７−３０,http://www.b-neige.net/,https://maps.google.com/?cid=16648954812129249662
saveur,,〒020-0015 岩手県盛岡市本町通１丁目５−３６,,https://maps.google.com/?cid=45622906702100882
ちひろ菓子工房,,〒020-0066 岩手県盛岡市上田１丁目２０−５,,https://maps.google.com/?cid=1259791690388125103
ブーランジュリーレジュイール,,〒020-0148 岩手県盛岡市前潟２丁目２−２０,,https://maps.google.com/?cid=13148264891223795380
チーズケーキのチロル大通店,,〒020-0022 岩手県盛岡市大通１丁目１０−２１,http://www.morioka-tirol.com/,https://maps.google.com/?cid=12082292399461288194
パン工房たなか,,〒020-0015 岩手県盛岡市本町通１丁目１６−１６,,https://maps.google.com/?cid=882931389713876444
Threebread,,〒020-0015 岩手県盛岡市本町通２丁目９−１３,https://peraichi.com/landing_pages/view/threebread,https://maps.google.com/?cid=9548031834735014259
コシニール ベーカリーカフェ MORIOKA TSUTAYA店,,〒020-0866 岩手県盛岡市本宮４丁目４０−２０ TSUTAYA,https://coccinille-morioka.owst.jp/,https://maps.google.com/?cid=13801611289484416556
Mom's Oven,,〒020-0062 岩手県盛岡市長田町１５−３３,,https://maps.google.com/?cid=4924138795793855970
